Machine Name,MTC_Compressor
Point Name,RK1_B1Y
Comp,
Probe Angle,0° None
Amp Unit,µm pp
Speed Unit,rpm
Variable,1X
Amp,Amp Status,Phase,Phase Status,Speed,Speed Status,Timestamp
32.605,Valid,68,Valid,2041,Valid,1/24/2019 12:55:08 AM
33.331,Valid,67,Valid,2053,Valid,1/24/2019 12:55:08 AM
34.058,Valid,66,Valid,2063,Valid,1/24/2019 12:55:08 AM
34.3,Valid,64,Valid,2069,Valid,1/24/2019 12:55:08 AM
37.934,Valid,60,Valid,2089,Valid,1/24/2019 12:55:09 AM
37.837,Valid,61,Valid,2101,Valid,1/24/2019 12:55:09 AM
38.612,Valid,63,Valid,2105,Valid,1/24/2019 12:55:09 AM
41.858,Valid,60,Valid,2127,Valid,1/24/2019 12:55:09 AM
43.118,Valid,61,Valid,2135,Valid,1/24/2019 12:55:09 AM
43.699,Valid,58,Valid,2150,Valid,1/24/2019 12:55:10 AM
46.557,Valid,61,Valid,2160,Valid,1/24/2019 12:55:10 AM
46.799,Valid,60,Valid,2170,Valid,1/24/2019 12:55:10 AM
48.204,Valid,61,Valid,2176,Valid,1/24/2019 12:55:10 AM
50.869,Valid,63,Valid,2188,Valid,1/24/2019 12:55:10 AM
51.305,Valid,61,Valid,2202,Valid,1/24/2019 12:55:11 AM
51.305,Valid,61,Valid,2207,Valid,1/24/2019 12:55:11 AM
54.551,Valid,62,Valid,2224,Valid,1/24/2019 12:55:11 AM
56.101,Valid,64,Valid,2231,Valid,1/24/2019 12:55:11 AM
56.295,Valid,64,Valid,2237,Valid,1/24/2019 12:55:11 AM
57.361,Valid,62,Valid,2251,Valid,1/24/2019 12:55:11 AM
61.576,Valid,64,Valid,2258,Valid,1/24/2019 12:55:11 AM
65.548,Valid,67,Valid,2271,Valid,1/24/2019 12:55:12 AM
66.033,Valid,66,Valid,2274,Valid,1/24/2019 12:55:12 AM
70.878,Valid,66,Valid,2289,Valid,1/24/2019 12:55:12 AM
71.895,Valid,66,Valid,2296,Valid,1/24/2019 12:55:12 AM
73.445,Valid,66,Valid,2304,Valid,1/24/2019 12:55:12 AM
79.549,Valid,69,Valid,2316,Valid,1/24/2019 12:55:12 AM
80.906,Valid,69,Valid,2323,Valid,1/24/2019 12:55:13 AM
81.875,Valid,69,Valid,2329,Valid,1/24/2019 12:55:13 AM
83.91,Valid,70,Valid,2336,Valid,1/24/2019 12:55:13 AM
88.561,Valid,72,Valid,2351,Valid,1/24/2019 12:55:13 AM
92.921,Valid,74,Valid,2360,Valid,1/24/2019 12:55:13 AM
97.426,Valid,76,Valid,2374,Valid,1/24/2019 12:55:13 AM
99.461,Valid,77,Valid,2379,Valid,1/24/2019 12:55:13 AM
100.818,Valid,78,Valid,2385,Valid,1/24/2019 12:55:14 AM
104.063,Valid,80,Valid,2396,Valid,1/24/2019 12:55:14 AM
109.635,Valid,81,Valid,2411,Valid,1/24/2019 12:55:14 AM
112.929,Valid,83,Valid,2417,Valid,1/24/2019 12:55:14 AM
118.549,Valid,85,Valid,2432,Valid,1/24/2019 12:55:14 AM
120.342,Valid,86,Valid,2439,Valid,1/24/2019 12:55:14 AM
122.812,Valid,87,Valid,2453,Valid,1/24/2019 12:55:15 AM
128.917,Valid,89,Valid,2461,Valid,1/24/2019 12:55:15 AM
131.339,Valid,89,Valid,2467,Valid,1/24/2019 12:55:15 AM
137.056,Valid,92,Valid,2479,Valid,1/24/2019 12:55:15 AM
143.984,Valid,95,Valid,2498,Valid,1/24/2019 12:55:15 AM
149.41,Valid,97,Valid,2514,Valid,1/24/2019 12:55:16 AM
151.735,Valid,99,Valid,2520,Valid,1/24/2019 12:55:16 AM
157.016,Valid,101,Valid,2533,Valid,1/24/2019 12:55:16 AM
159.777,Valid,103,Valid,2540,Valid,1/24/2019 12:55:16 AM
164.573,Valid,104,Valid,2552,Valid,1/24/2019 12:55:16 AM
170.29,Valid,107,Valid,2560,Valid,1/24/2019 12:55:16 AM
174.263,Valid,110,Valid,2573,Valid,1/24/2019 12:55:17 AM
176.491,Valid,111,Valid,2579,Valid,1/24/2019 12:55:17 AM
180.028,Valid,112,Valid,2589,Valid,1/24/2019 12:55:17 AM
182.111,Valid,113,Valid,2596,Valid,1/24/2019 12:55:17 AM
191.219,Valid,118,Valid,2617,Valid,1/24/2019 12:55:17 AM
194.659,Valid,120,Valid,2629,Valid,1/24/2019 12:55:18 AM
197.808,Valid,121,Valid,2634,Valid,1/24/2019 12:55:18 AM
201.829,Valid,123,Valid,2646,Valid,1/24/2019 12:55:18 AM
201.829,Valid,123,Valid,2646,Valid,1/24/2019 12:55:18 AM
207.303,Valid,125,Valid,2659,Valid,1/24/2019 12:55:18 AM
212.633,Valid,128,Valid,2669,Valid,1/24/2019 12:55:18 AM
218.495,Valid,130,Valid,2683,Valid,1/24/2019 12:55:18 AM
222.855,Valid,134,Valid,2701,Valid,1/24/2019 12:55:19 AM
223.436,Valid,135,Valid,2708,Valid,1/24/2019 12:55:19 AM
225.955,Valid,136,Valid,2719,Valid,1/24/2019 12:55:19 AM
226.488,Valid,137,Valid,2728,Valid,1/24/2019 12:55:19 AM
227.603,Valid,139,Valid,2740,Valid,1/24/2019 12:55:19 AM
228.475,Valid,142,Valid,2749,Valid,1/24/2019 12:55:20 AM
228.523,Valid,143,Valid,2756,Valid,1/24/2019 12:55:20 AM
227.651,Valid,143,Valid,2763,Valid,1/24/2019 12:55:20 AM
227.651,Valid,143,Valid,2763,Valid,1/24/2019 12:55:20 AM
227.167,Valid,145,Valid,2772,Valid,1/24/2019 12:55:20 AM
226.537,Valid,146,Valid,2777,Valid,1/24/2019 12:55:20 AM
225.713,Valid,148,Valid,2790,Valid,1/24/2019 12:55:20 AM
222.855,Valid,149,Valid,2800,Valid,1/24/2019 12:55:20 AM
221.45,Valid,150,Valid,2808,Valid,1/24/2019 12:55:21 AM
221.353,Valid,151,Valid,2814,Valid,1/24/2019 12:55:21 AM
218.931,Valid,153,Valid,2831,Valid,1/24/2019 12:55:21 AM
218.64,Valid,154,Valid,2839,Valid,1/24/2019 12:55:21 AM
216.799,Valid,156,Valid,2848,Valid,1/24/2019 12:55:21 AM
213.117,Valid,159,Valid,2859,Valid,1/24/2019 12:55:21 AM
208.708,Valid,161,Valid,2871,Valid,1/24/2019 12:55:22 AM
205.559,Valid,163,Valid,2883,Valid,1/24/2019 12:55:22 AM
201.296,Valid,164,Valid,2897,Valid,1/24/2019 12:55:22 AM
199.164,Valid,165,Valid,2903,Valid,1/24/2019 12:55:22 AM
193.884,Valid,166,Valid,2919,Valid,1/24/2019 12:55:22 AM
189.863,Valid,168,Valid,2927,Valid,1/24/2019 12:55:22 AM
186.859,Valid,169,Valid,2933,Valid,1/24/2019 12:55:23 AM
184.873,Valid,169,Valid,2937,Valid,1/24/2019 12:55:23 AM
181.578,Valid,170,Valid,2951,Valid,1/24/2019 12:55:23 AM
176.152,Valid,171,Valid,2964,Valid,1/24/2019 12:55:23 AM
174.505,Valid,171,Valid,2973,Valid,1/24/2019 12:55:23 AM
171.84,Valid,171,Valid,2986,Valid,1/24/2019 12:55:23 AM
167.868,Valid,172,Valid,2998,Valid,1/24/2019 12:55:24 AM
165.591,Valid,171,Valid,3012,Valid,1/24/2019 12:55:24 AM
164.525,Valid,171,Valid,3018,Valid,1/24/2019 12:55:24 AM
163.217,Valid,171,Valid,3026,Valid,1/24/2019 12:55:24 AM
160.795,Valid,171,Valid,3040,Valid,1/24/2019 12:55:24 AM
159.438,Valid,171,Valid,3046,Valid,1/24/2019 12:55:24 AM
158.469,Valid,171,Valid,3059,Valid,1/24/2019 12:55:25 AM
157.791,Valid,171,Valid,3072,Valid,1/24/2019 12:55:25 AM
156.58,Valid,171,Valid,3079,Valid,1/24/2019 12:55:25 AM
156.773,Valid,171,Valid,3095,Valid,1/24/2019 12:55:25 AM
156.677,Valid,171,Valid,3101,Valid,1/24/2019 12:55:25 AM
155.901,Valid,170,Valid,3107,Valid,1/24/2019 12:55:25 AM
151.783,Valid,171,Valid,3129,Valid,1/24/2019 12:55:26 AM
149.603,Valid,171,Valid,3139,Valid,1/24/2019 12:55:26 AM
149.797,Valid,171,Valid,3153,Valid,1/24/2019 12:55:26 AM
149.167,Valid,171,Valid,3159,Valid,1/24/2019 12:55:26 AM
148.974,Valid,171,Valid,3165,Valid,1/24/2019 12:55:26 AM
148.102,Valid,171,Valid,3174,Valid,1/24/2019 12:55:27 AM
147.278,Valid,171,Valid,3188,Valid,1/24/2019 12:55:27 AM
146.164,Valid,172,Valid,3196,Valid,1/24/2019 12:55:27 AM
145.679,Valid,172,Valid,3208,Valid,1/24/2019 12:55:27 AM
145.098,Valid,173,Valid,3220,Valid,1/24/2019 12:55:27 AM
142.675,Valid,173,Valid,3240,Valid,1/24/2019 12:55:28 AM
142.336,Valid,173,Valid,3246,Valid,1/24/2019 12:55:28 AM
141.803,Valid,174,Valid,3256,Valid,1/24/2019 12:55:28 AM
139.526,Valid,174,Valid,3269,Valid,1/24/2019 12:55:28 AM
139.139,Valid,174,Valid,3278,Valid,1/24/2019 12:55:28 AM
136.232,Valid,174,Valid,3289,Valid,1/24/2019 12:55:28 AM
134.924,Valid,174,Valid,3296,Valid,1/24/2019 12:55:29 AM
134.73,Valid,174,Valid,3310,Valid,1/24/2019 12:55:29 AM
133.955,Valid,174,Valid,3321,Valid,1/24/2019 12:55:29 AM
133.325,Valid,174,Valid,3327,Valid,1/24/2019 12:55:29 AM
125.041,Valid,174,Valid,3343,Valid,1/24/2019 12:55:29 AM
130.225,Valid,174,Valid,3350,Valid,1/24/2019 12:55:29 AM
125.38,Valid,173,Valid,3359,Valid,1/24/2019 12:55:30 AM
123.297,Valid,173,Valid,3370,Valid,1/24/2019 12:55:30 AM
125.283,Valid,174,Valid,3382,Valid,1/24/2019 12:55:30 AM
124.944,Valid,174,Valid,3389,Valid,1/24/2019 12:55:30 AM
119.082,Valid,172,Valid,3403,Valid,1/24/2019 12:55:30 AM
122.958,Valid,173,Valid,3410,Valid,1/24/2019 12:55:30 AM
119.712,Valid,172,Valid,3419,Valid,1/24/2019 12:55:31 AM
120.051,Valid,173,Valid,3429,Valid,1/24/2019 12:55:31 AM
116.078,Valid,172,Valid,3437,Valid,1/24/2019 12:55:31 AM
129.837,Valid,175,Valid,3449,Valid,1/24/2019 12:55:31 AM
115.061,Valid,172,Valid,3469,Valid,1/24/2019 12:55:31 AM
115.788,Valid,172,Valid,3479,Valid,1/24/2019 12:55:32 AM
112.881,Valid,171,Valid,3493,Valid,1/24/2019 12:55:32 AM
114.722,Valid,172,Valid,3499,Valid,1/24/2019 12:55:32 AM
126.979,Valid,175,Valid,3511,Valid,1/24/2019 12:55:32 AM
129.546,Valid,176,Valid,3523,Valid,1/24/2019 12:55:32 AM
118.791,Valid,173,Valid,3539,Valid,1/24/2019 12:55:33 AM
113.85,Valid,172,Valid,3546,Valid,1/24/2019 12:55:33 AM
117.193,Valid,173,Valid,3560,Valid,1/24/2019 12:55:33 AM
122.279,Valid,174,Valid,3571,Valid,1/24/2019 12:55:33 AM
125.671,Valid,176,Valid,3579,Valid,1/24/2019 12:55:33 AM
128.771,Valid,176,Valid,3586,Valid,1/24/2019 12:55:33 AM
123.345,Valid,175,Valid,3601,Valid,1/24/2019 12:55:34 AM
127.269,Valid,176,Valid,3607,Valid,1/24/2019 12:55:34 AM
130.176,Valid,177,Valid,3613,Valid,1/24/2019 12:55:34 AM
132.938,Valid,178,Valid,3626,Valid,1/24/2019 12:55:34 AM
131.145,Valid,178,Valid,3631,Valid,1/24/2019 12:55:34 AM
131.533,Valid,179,Valid,3644,Valid,1/24/2019 12:55:34 AM
127.318,Valid,177,Valid,3651,Valid,1/24/2019 12:55:34 AM
129.595,Valid,179,Valid,3659,Valid,1/24/2019 12:55:35 AM
123.975,Valid,177,Valid,3672,Valid,1/24/2019 12:55:35 AM
128.141,Valid,179,Valid,3682,Valid,1/24/2019 12:55:35 AM
130.951,Valid,180,Valid,3689,Valid,1/24/2019 12:55:35 AM
127.463,Valid,179,Valid,3701,Valid,1/24/2019 12:55:35 AM
129.692,Valid,181,Valid,3707,Valid,1/24/2019 12:55:35 AM
126.397,Valid,180,Valid,3721,Valid,1/24/2019 12:55:36 AM
125.525,Valid,180,Valid,3742,Valid,1/24/2019 12:55:36 AM
124.46,Valid,180,Valid,3748,Valid,1/24/2019 12:55:36 AM
123.878,Valid,180,Valid,3760,Valid,1/24/2019 12:55:36 AM
118.258,Valid,179,Valid,3774,Valid,1/24/2019 12:55:36 AM
123.2,Valid,181,Valid,3780,Valid,1/24/2019 12:55:37 AM
118.549,Valid,179,Valid,3787,Valid,1/24/2019 12:55:37 AM
116.321,Valid,179,Valid,3803,Valid,1/24/2019 12:55:37 AM
117.58,Valid,180,Valid,3810,Valid,1/24/2019 12:55:37 AM
115.836,Valid,179,Valid,3817,Valid,1/24/2019 12:55:37 AM
117.289,Valid,180,Valid,3828,Valid,1/24/2019 12:55:37 AM
119.179,Valid,182,Valid,3840,Valid,1/24/2019 12:55:38 AM
116.757,Valid,182,Valid,3856,Valid,1/24/2019 12:55:38 AM
117.968,Valid,182,Valid,3861,Valid,1/24/2019 12:55:38 AM
115.352,Valid,181,Valid,3869,Valid,1/24/2019 12:55:38 AM
113.171,Valid,180,Valid,3886,Valid,1/24/2019 12:55:38 AM
110.749,Valid,180,Valid,3892,Valid,1/24/2019 12:55:38 AM
112.493,Valid,181,Valid,3904,Valid,1/24/2019 12:55:39 AM
112.687,Valid,181,Valid,3909,Valid,1/24/2019 12:55:39 AM
112.445,Valid,182,Valid,3914,Valid,1/24/2019 12:55:39 AM
112.445,Valid,182,Valid,3914,Valid,1/24/2019 12:55:39 AM
112.639,Valid,182,Valid,3936,Valid,1/24/2019 12:55:39 AM
110.265,Valid,181,Valid,3936,Valid,1/24/2019 12:55:39 AM
112.057,Valid,182,Valid,3944,Valid,1/24/2019 12:55:39 AM
109.877,Valid,181,Valid,3957,Valid,1/24/2019 12:55:39 AM
110.313,Valid,182,Valid,3965,Valid,1/24/2019 12:55:40 AM
108.957,Valid,182,Valid,3977,Valid,1/24/2019 12:55:40 AM
107.939,Valid,181,Valid,3992,Valid,1/24/2019 12:55:40 AM
106.098,Valid,180,Valid,3997,Valid,1/24/2019 12:55:40 AM
106.195,Valid,181,Valid,4010,Valid,1/24/2019 12:55:40 AM
107.019,Valid,182,Valid,4023,Valid,1/24/2019 12:55:41 AM
106.631,Valid,182,Valid,4029,Valid,1/24/2019 12:55:41 AM
106.777,Valid,183,Valid,4038,Valid,1/24/2019 12:55:41 AM
106.098,Valid,182,Valid,4045,Valid,1/24/2019 12:55:41 AM
108.181,Valid,183,Valid,4057,Valid,1/24/2019 12:55:41 AM
104.403,Valid,182,Valid,4057,Valid,1/24/2019 12:55:41 AM
104.984,Valid,182,Valid,4065,Valid,1/24/2019 12:55:41 AM
104.354,Valid,182,Valid,4078,Valid,1/24/2019 12:55:41 AM
104.936,Valid,183,Valid,4092,Valid,1/24/2019 12:55:42 AM
103.821,Valid,182,Valid,4098,Valid,1/24/2019 12:55:42 AM
104.16,Valid,183,Valid,4112,Valid,1/24/2019 12:55:42 AM
102.949,Valid,182,Valid,4118,Valid,1/24/2019 12:55:42 AM
102.513,Valid,183,Valid,4125,Valid,1/24/2019 12:55:42 AM
100.914,Valid,182,Valid,4140,Valid,1/24/2019 12:55:42 AM
101.399,Valid,182,Valid,4147,Valid,1/24/2019 12:55:43 AM
103.87,Valid,184,Valid,4160,Valid,1/24/2019 12:55:43 AM
101.496,Valid,183,Valid,4171,Valid,1/24/2019 12:55:43 AM
100.769,Valid,182,Valid,4178,Valid,1/24/2019 12:55:43 AM
101.738,Valid,184,Valid,4193,Valid,1/24/2019 12:55:43 AM
100.721,Valid,183,Valid,4200,Valid,1/24/2019 12:55:43 AM
99.413,Valid,183,Valid,4212,Valid,1/24/2019 12:55:44 AM
99.703,Valid,182,Valid,4220,Valid,1/24/2019 12:55:44 AM
98.589,Valid,183,Valid,4232,Valid,1/24/2019 12:55:44 AM
99.413,Valid,184,Valid,4246,Valid,1/24/2019 12:55:44 AM
99.219,Valid,183,Valid,4252,Valid,1/24/2019 12:55:44 AM
97.862,Valid,183,Valid,4260,Valid,1/24/2019 12:55:44 AM
99.461,Valid,184,Valid,4269,Valid,1/24/2019 12:55:45 AM
97.184,Valid,182,Valid,4282,Valid,1/24/2019 12:55:45 AM
97.039,Valid,183,Valid,4290,Valid,1/24/2019 12:55:45 AM
96.99,Valid,184,Valid,4299,Valid,1/24/2019 12:55:45 AM
96.312,Valid,183,Valid,4312,Valid,1/24/2019 12:55:45 AM
96.748,Valid,183,Valid,4320,Valid,1/24/2019 12:55:45 AM
96.651,Valid,184,Valid,4334,Valid,1/24/2019 12:55:46 AM
96.651,Valid,183,Valid,4341,Valid,1/24/2019 12:55:46 AM
96.651,Valid,183,Valid,4350,Valid,1/24/2019 12:55:46 AM
95.924,Valid,183,Valid,4362,Valid,1/24/2019 12:55:46 AM
95.779,Valid,183,Valid,4369,Valid,1/24/2019 12:55:46 AM
96.845,Valid,184,Valid,4380,Valid,1/24/2019 12:55:46 AM
96.118,Valid,183,Valid,4393,Valid,1/24/2019 12:55:47 AM
96.36,Valid,184,Valid,4400,Valid,1/24/2019 12:55:47 AM
95.634,Valid,184,Valid,4415,Valid,1/24/2019 12:55:47 AM
96.457,Valid,184,Valid,4422,Valid,1/24/2019 12:55:47 AM
93.89,Valid,184,Valid,4443,Valid,1/24/2019 12:55:47 AM
94.471,Valid,184,Valid,4455,Valid,1/24/2019 12:55:48 AM
96.167,Valid,185,Valid,4469,Valid,1/24/2019 12:55:48 AM
94.083,Valid,184,Valid,4474,Valid,1/24/2019 12:55:48 AM
94.083,Valid,184,Valid,4491,Valid,1/24/2019 12:55:48 AM
93.308,Valid,184,Valid,4496,Valid,1/24/2019 12:55:48 AM
94.132,Valid,184,Valid,4510,Valid,1/24/2019 12:55:49 AM
93.938,Valid,184,Valid,4521,Valid,1/24/2019 12:55:49 AM
94.374,Valid,184,Valid,4530,Valid,1/24/2019 12:55:49 AM
96.118,Valid,185,Valid,4542,Valid,1/24/2019 12:55:49 AM
94.326,Valid,184,Valid,4550,Valid,1/24/2019 12:55:49 AM
94.713,Valid,185,Valid,4564,Valid,1/24/2019 12:55:49 AM
94.616,Valid,185,Valid,4571,Valid,1/24/2019 12:55:50 AM
93.357,Valid,184,Valid,4585,Valid,1/24/2019 12:55:50 AM
92.775,Valid,184,Valid,4586,Valid,1/24/2019 12:55:50 AM
94.859,Valid,186,Valid,4597,Valid,1/24/2019 12:55:50 AM
92.969,Valid,185,Valid,4610,Valid,1/24/2019 12:55:50 AM
93.793,Valid,185,Valid,4617,Valid,1/24/2019 12:55:50 AM
93.357,Valid,185,Valid,4631,Valid,1/24/2019 12:55:51 AM
93.018,Valid,186,Valid,4638,Valid,1/24/2019 12:55:51 AM
91.855,Valid,184,Valid,4653,Valid,1/24/2019 12:55:51 AM
91.855,Valid,184,Valid,4653,Valid,1/24/2019 12:55:51 AM
91.661,Valid,185,Valid,4659,Valid,1/24/2019 12:55:51 AM
92.775,Valid,186,Valid,4667,Valid,1/24/2019 12:55:51 AM
91.467,Valid,185,Valid,4684,Valid,1/24/2019 12:55:51 AM
93.163,Valid,186,Valid,4699,Valid,1/24/2019 12:55:52 AM
92.63,Valid,186,Valid,4711,Valid,1/24/2019 12:55:52 AM
93.115,Valid,185,Valid,4717,Valid,1/24/2019 12:55:52 AM
93.211,Valid,186,Valid,4732,Valid,1/24/2019 12:55:52 AM
91.661,Valid,185,Valid,4739,Valid,1/24/2019 12:55:52 AM
91.419,Valid,186,Valid,4746,Valid,1/24/2019 12:55:52 AM
92.049,Valid,186,Valid,4753,Valid,1/24/2019 12:55:53 AM
92.194,Valid,185,Valid,4759,Valid,1/24/2019 12:55:53 AM
91.177,Valid,185,Valid,4766,Valid,1/24/2019 12:55:53 AM
91.661,Valid,186,Valid,4772,Valid,1/24/2019 12:55:53 AM
91.322,Valid,186,Valid,4778,Valid,1/24/2019 12:55:53 AM
92.097,Valid,187,Valid,4793,Valid,1/24/2019 12:55:53 AM
91.613,Valid,186,Valid,4800,Valid,1/24/2019 12:55:53 AM
91.564,Valid,186,Valid,4814,Valid,1/24/2019 12:55:54 AM
92.291,Valid,186,Valid,4821,Valid,1/24/2019 12:55:54 AM
92.097,Valid,186,Valid,4834,Valid,1/24/2019 12:55:54 AM
90.983,Valid,185,Valid,4840,Valid,1/24/2019 12:55:54 AM
91.952,Valid,185,Valid,4853,Valid,1/24/2019 12:55:54 AM
91.419,Valid,186,Valid,4860,Valid,1/24/2019 12:55:54 AM
90.644,Valid,185,Valid,4868,Valid,1/24/2019 12:55:54 AM
91.177,Valid,185,Valid,4881,Valid,1/24/2019 12:55:55 AM
93.647,Valid,187,Valid,4888,Valid,1/24/2019 12:55:55 AM
92.436,Valid,186,Valid,4900,Valid,1/24/2019 12:55:55 AM
93.357,Valid,187,Valid,4914,Valid,1/24/2019 12:55:55 AM
92.097,Valid,187,Valid,4919,Valid,1/24/2019 12:55:55 AM
92.63,Valid,187,Valid,4934,Valid,1/24/2019 12:55:56 AM
92,Valid,186,Valid,4940,Valid,1/24/2019 12:55:56 AM
93.308,Valid,187,Valid,4954,Valid,1/24/2019 12:55:56 AM
92.533,Valid,186,Valid,4960,Valid,1/24/2019 12:55:56 AM
92.146,Valid,186,Valid,4968,Valid,1/24/2019 12:55:56 AM
92.63,Valid,186,Valid,4982,Valid,1/24/2019 12:55:56 AM
92.63,Valid,186,Valid,4988,Valid,1/24/2019 12:55:56 AM
92.533,Valid,187,Valid,4996,Valid,1/24/2019 12:55:57 AM
92.339,Valid,186,Valid,5007,Valid,1/24/2019 12:55:57 AM
93.405,Valid,186,Valid,5014,Valid,1/24/2019 12:55:57 AM
94.665,Valid,187,Valid,5027,Valid,1/24/2019 12:55:57 AM
95.682,Valid,188,Valid,5036,Valid,1/24/2019 12:55:57 AM
96.554,Valid,188,Valid,5050,Valid,1/24/2019 12:55:57 AM
96.99,Valid,188,Valid,5060,Valid,1/24/2019 12:55:59 AM
96.409,Valid,188,Valid,5069,Valid,1/24/2019 12:56:00 AM
97.669,Valid,189,Valid,5071,Valid,1/24/2019 12:56:03 AM
97.717,Valid,188,Valid,5061,Valid,1/24/2019 12:56:07 AM
96.215,Valid,188,Valid,5045,Valid,1/24/2019 12:56:07 AM
96.118,Valid,189,Valid,5039,Valid,1/24/2019 12:56:07 AM
95.343,Valid,188,Valid,5032,Valid,1/24/2019 12:56:07 AM
94.18,Valid,188,Valid,5024,Valid,1/24/2019 12:56:07 AM
94.665,Valid,186,Valid,5010,Valid,1/24/2019 12:56:08 AM
94.083,Valid,186,Valid,5004,Valid,1/24/2019 12:56:08 AM
94.326,Valid,186,Valid,4992,Valid,1/24/2019 12:56:08 AM
93.647,Valid,186,Valid,4982,Valid,1/24/2019 12:56:08 AM
93.066,Valid,185,Valid,4968,Valid,1/24/2019 12:56:08 AM
94.762,Valid,187,Valid,4958,Valid,1/24/2019 12:56:09 AM
91.031,Valid,185,Valid,4953,Valid,1/24/2019 12:56:09 AM
93.308,Valid,186,Valid,4939,Valid,1/24/2019 12:56:09 AM
92.727,Valid,186,Valid,4934,Valid,1/24/2019 12:56:09 AM
91.855,Valid,185,Valid,4919,Valid,1/24/2019 12:56:09 AM
91.71,Valid,184,Valid,4914,Valid,1/24/2019 12:56:09 AM
92.291,Valid,186,Valid,4900,Valid,1/24/2019 12:56:10 AM
93.26,Valid,186,Valid,4887,Valid,1/24/2019 12:56:10 AM
92.242,Valid,185,Valid,4882,Valid,1/24/2019 12:56:10 AM
